f_hz,S_fT
127.75649214671157,17.905369743185407
129.85993384868598,17.905369743185407
131.9980075832034,152.67603860994475
134.17128354799115,150.1796121931281
136.3803413287745,136.03527888951442
138.625770053845,113.47301686224412
140.90816855117316,138.2965849275275
143.22814550810944,138.2965849275275
145.5863196337129,138.2965849275275
147.98331982375302,138.2965849275275
150.41978532842924,138.2965849275275
152.89636592285032,136.03527888951442
155.4137220803217,133.810947770298
157.97252514848518,127.35380737314216
171.41252532913126,152.67603860994475
174.2347400593542,136.03527888951442
185.9959750095304,121.20826077905969
189.05829836907583,133.810947770298
192.17104123021485,136.03527888951442
195.33503372283343,138.2965849275275
198.55111964445828,138.2965849275275
201.8201566852864,138.2965849275275
205.14301665692165,138.2965849275275
208.52058572487536,138.2965849275275
211.9537646448957,138.2965849275275
215.44346900318843,138.2965849275275
218.9906294605915,136.03527888951442
222.5961920007719,131.62298698801396
226.2611181825073,111.61760432030304
241.53425010859465,133.810947770298
245.51098119753328,136.03527888951442
249.5531870178881,127.35380737314216
253.66194557577992,138.2965849275275
257.8383526261189,138.2965849275275
262.0835219648273,138.2965849275275
266.398585725877,138.2965849275275
270.78469468321566,138.2965849275275
275.2430185576611,138.2965849275275
279.7747463288545,136.03527888951442
284.38108655234487,133.810947770298
289.0632676818961,15.953793331361975
293.8225383971009,15.692930713472103
298.66016793638653,15.692930713472103
303.577446435507,15.953793331361975
308.5756852716054,15.953793331361975
313.65621741294075,15.692930713472103
318.8203977743762,15.692930713472103
324.0696035787167,15.953793331361975
329.4052347239973,15.953793331361975
334.8287141568193,16.21899225243541
340.34148825183075,16.488599558792366
345.9450271974589,16.762688530749127
351.6408253879901,16.488599558792366
357.4304018221052,16.21899225243541
363.3153005079794,15.692930713472103
369.29709087504943,15.692930713472103
375.3773681925604,15.953793331361975
381.5577539950052,15.953793331361975
387.839896514566,15.692930713472103
394.22547112067946,15.436333495289947
400.71618076683615,15.692930713472103
407.3137564447355,15.692930713472103
414.0199576459224,15.436333495289947
420.8365728310204,15.436333495289947
427.7654199066917,15.436333495289947
434.80834671045136,14.935657421949845
441.9672315034607,14.935657421949845
449.2439834714388,14.935657421949845
456.64054323381686,15.436333495289947
464.1588833612777,15.436333495289947
471.80100890181626,15.436333495289947
479.5689579154609,15.183931932691875
487.4648020177973,15.183931932691875
495.4906469324452,15.692930713472103
503.64863305262696,15.692930713472103
511.9409360119844,15.183931932691875
520.3697672647938,15.436333495289947
528.9373746757309,15.436333495289947
537.646043119352,15.436333495289947
546.4980950894402,15.436333495289947
555.4958913183835,15.692930713472103
564.6418314067566,15.183931932691875
573.9383544632623,15.183931932691875
583.3879397552116,14.935657421949845
592.9931073697148,15.183931932691875
602.7564188857548,14.935657421949845
612.6804780573316,14.935657421949845
622.7679315078501,14.691442481084527
633.0214694359396,14.691442481084527
643.4438263328994,14.691442481084527
654.0377817119526,14.935657421949845
664.8061608495068,14.935657421949845
675.7518355386223,14.451220731523556
